OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
SO43861,"Road-450 Red, 44",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,874.794,1749.588,0,139.967,43.7397
SO43861,"LL Road Frame - Red, 60",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,183.9382,367.8764,0,29.4301,9.1969
SO43861,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,4,419.4589,1677.8356,0,134.2268,41.9459
SO43861,"Road-450 Red, 60",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,874.794,1749.588,0,139.967,43.7397
SO43861,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,6,28.8404,173.0424,0,13.8434,4.3261
SO43861,"Road-650 Red, 48",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,419.4589,838.9178,0,67.1134,20.9729
SO43861,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,874.794,1749.588,0,139.967,43.7397
SO43861,AWC Logo Cap,Multi,Clothing,Caps,8.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,9,5.1865,46.6785,0,3.7343,1.167
SO43861,"Road-650 Red, 62",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,419.4589,838.9178,0,67.1134,20.9729
SO43861,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,4,20.1865,80.746,0,6.4597,2.0187
SO43861,"LL Road Frame - Black, 52",Black,Components,Road Frames,297.6346,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,1,178.5808,178.5808,0,14.2865,4.4645
SO43861,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,3,28.8404,86.5212,0,6.9217,2.163
SO43861,"LL Road Frame - Black, 58",Black,Components,Road Frames,297.6346,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,178.5808,357.1616,0,28.5729,8.929
SO43861,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,3,20.1865,60.5595,0,4.8448,1.514
SO43862,"Mountain-100 Silver, 38",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,4,2039.994,8159.976,0,652.7981,203.9994
SO43862,"HL Mountain Frame - Silver, 48",Silver,Components,Mountain Frames,1364.5,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,1,818.7,818.7,0,65.496,20.4675
SO43862,"Mountain-100 Black, 44",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,3,2024.994,6074.982,0,485.9986,151.8746
SO43862,"Mountain-100 Silver, 44",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,4,2039.994,8159.976,0,652.7981,203.9994
SO43862,"HL Mountain Frame - Black, 38",Black,Components,Mountain Frames,1191.1739,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,714.7043,1429.4086,0,114.3527,35.7352
SO43862,"HL Mountain Frame - Silver, 38",Silver,Components,Mountain Frames,1204.3248,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,722.5949,1445.1898,0,115.6152,36.1297
SO43862,"Mountain-100 Silver, 48",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,2,2039.994,4079.988,0,326.399,101.9997
SO43862,"HL Mountain Frame - Black, 48",Black,Components,Mountain Frames,1349.6,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,1,809.76,809.76,0,64.7808,20.244
SO43862,"Mountain Bike Socks, M",White,Clothing,Socks,9.5,1/29/2011,02-10-2011,02-05-2011,No Discount,Southeast,4,5.7,22.8,0,1.824,0.57
SO43863,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,874.794,874.794,0,69.9835,21.8699
SO43863,AWC Logo Cap,Multi,Clothing,Caps,8.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,5.1865,5.1865,0,0.4149,0.1297
SO43863,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43863,"Road-650 Red, 44",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43864,"Mountain-100 Silver, 42",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,2039.994,10199.97,0,815.9976,254.9993
SO43864,"HL Mountain Frame - Black, 38",Black,Components,Mountain Frames,1191.1739,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,714.7043,714.7043,0,57.1763,17.8676
SO43864,"HL Mountain Frame - Silver, 48",Silver,Components,Mountain Frames,1364.5,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,818.7,1637.4,0,130.992,40.935
SO43864,"Mountain-100 Black, 48",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,2024.994,4049.988,0,323.999,101.2497
SO43864,"Mountain-100 Black, 42",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,2024.994,8099.976,0,647.9981,202.4994
SO43864,"HL Mountain Frame - Silver, 38",Silver,Components,Mountain Frames,1204.3248,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,722.5949,722.5949,0,57.8076,18.0649
SO43864,"Mountain-100 Silver, 38",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,2039.994,4079.988,0,326.399,101.9997
SO43864,"Mountain-100 Silver, 44",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,2039.994,8159.976,0,652.7981,203.9994
SO43864,"HL Mountain Frame - Black, 48",Black,Components,Mountain Frames,1349.6,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,809.76,809.76,0,64.7808,20.244
SO43865,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,874.794,874.794,0,69.9835,21.8699
SO43865,"Road-650 Black, 52",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,419.4589,838.9178,0,67.1134,20.9729
SO43865,"Road-150 Red, 56",Red,Bikes,Road Bikes,3578.27,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,2146.962,2146.962,0,171.757,53.6741
SO43865,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,419.4589,1677.8356,0,134.2268,41.9459
SO43865,"LL Road Frame - Red, 44",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,183.9382,183.9382,0,14.7151,4.5985
SO43865,"LL Road Frame - Red, 60",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,183.9382,735.7528,0,58.8602,18.3938
SO43865,"Road-650 Red, 44",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43865,"Road-650 Red, 48",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,419.4589,838.9178,0,67.1134,20.9729
SO43865,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,28.8404,144.202,0,11.5362,3.6051
SO43865,"LL Road Frame - Black, 52",Black,Components,Road Frames,297.6346,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,178.5808,178.5808,0,14.2865,4.4645
SO43865,AWC Logo Cap,Multi,Clothing,Caps,8.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,5.1865,15.5595,0,1.2448,0.389
SO43865,"Road-650 Black, 58",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,419.4589,1258.3767,0,100.6701,31.4594
SO43865,"Road-650 Red, 62",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,419.4589,1258.3767,0,100.6701,31.4594
SO43865,"Road-450 Red, 58",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,874.794,2624.382,0,209.9506,65.6096
SO43866,"Mountain-100 Silver, 38",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,2039.994,2039.994,0,163.1995,50.9999
SO43866,"Mountain-100 Black, 44",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,2024.994,2024.994,0,161.9995,50.6249
SO43866,"Mountain Bike Socks, M",White,Clothing,Socks,9.5,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,5.7,11.4,0,0.912,0.285
SO43867,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,20.1865,20.1865,0,1.6149,0.5047
SO43867,"Mountain-100 Silver, 48",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,2039.994,2039.994,0,163.1995,50.9999
SO43867,"Mountain-100 Black, 42",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,2024.994,4049.988,0,323.999,101.2497
SO43867,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,28.8404,57.6808,0,4.6145,1.442
SO43867,"Mountain-100 Silver, 44",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,2039.994,4079.988,0,326.399,101.9997
SO43867,"Mountain Bike Socks, M",White,Clothing,Socks,9.5,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,5.7,11.4,0,0.912,0.285
SO43867,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,3,28.8404,86.5212,0,6.9217,2.163
SO43867,"Mountain-100 Silver, 38",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,4,2039.994,8159.976,0,652.7981,203.9994
SO43867,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,20.1865,40.373,0,3.2298,1.0093
SO43867,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,20.1865,20.1865,0,1.6149,0.5047
SO43867,"Mountain-100 Black, 48",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,2024.994,4049.988,0,323.999,101.2497
SO43867,AWC Logo Cap,Multi,Clothing,Caps,8.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,4,5.1865,20.746,0,1.6597,0.5187
SO43867,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1191.1739,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,714.7043,1429.4086,0,114.3527,35.7352
SO43867,"HL Mountain Frame - Silver, 38",Silver,Components,Mountain Frames,1204.3248,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,722.5949,722.5949,0,57.8076,18.0649
SO43867,"HL Mountain Frame - Silver, 46",Silver,Components,Mountain Frames,1204.3248,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,3,722.5949,2167.7847,0,173.4228,54.1946
SO43867,"HL Mountain Frame - Silver, 48",Silver,Components,Mountain Frames,1364.5,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,818.7,1637.4,0,130.992,40.935
SO43867,"Mountain-100 Black, 44",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,2024.994,4049.988,0,323.999,101.2497
SO43867,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,28.8404,28.8404,0,2.3072,0.721
SO43868,"Road-150 Red, 62",Red,Bikes,Road Bikes,3578.27,1/29/2011,02-10-2011,02-05-2011,No Discount,Canada,1,2146.962,2146.962,0,171.757,53.6741
SO43869,"HL Mountain Frame - Black, 38",Black,Components,Mountain Frames,1191.1739,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,714.7043,714.7043,0,57.1763,17.8676
SO43869,"Mountain-100 Black, 38",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,5,2024.994,10124.97,0,809.9976,253.1243
SO43869,"Mountain-100 Black, 44",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,2024.994,4049.988,0,323.999,101.2497
SO43869,"HL Mountain Frame - Black, 48",Black,Components,Mountain Frames,1349.6,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,809.76,1619.52,0,129.5616,40.488
SO43869,"Mountain-100 Silver, 38",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,5,2039.994,10199.97,0,815.9976,254.9993
SO43869,"Mountain-100 Silver, 42",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,4,2039.994,8159.976,0,652.7981,203.9994
SO43869,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1191.1739,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,714.7043,714.7043,0,57.1763,17.8676
SO43869,"Mountain-100 Silver, 48",Silver,Bikes,Mountain Bikes,3399.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,1,2039.994,2039.994,0,163.1995,50.9999
SO43869,"Mountain-100 Black, 48",Black,Bikes,Mountain Bikes,3374.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,5,2024.994,10124.97,0,809.9976,253.1243
SO43869,"HL Mountain Frame - Silver, 46",Silver,Components,Mountain Frames,1204.3248,1/29/2011,02-10-2011,02-05-2011,No Discount,Northwest,2,722.5949,1445.1898,0,115.6152,36.1297
SO43870,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Northeast,3,419.4589,1258.3767,0,100.6701,31.4594
SO43870,"Road-650 Red, 44",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Northeast,2,419.4589,838.9178,0,67.1134,20.9729
SO43870,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Northeast,3,28.8404,86.5212,0,6.9217,2.163
SO43870,"Road-650 Black, 52",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Northeast,3,419.4589,1258.3767,0,100.6701,31.4594
SO43870,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Northeast,1,874.794,874.794,0,69.9835,21.8699
SO43871,AWC Logo Cap,Multi,Clothing,Caps,8.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,1,5.1865,5.1865,0,0.4149,0.1297
SO43871,"Road-650 Red, 62",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,1,419.4589,419.4589,0,33.5567,10.4865
SO43871,"LL Road Frame - Red, 60",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,2,183.9382,367.8764,0,29.4301,9.1969
SO43871,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,2,20.1865,40.373,0,3.2298,1.0093
SO43871,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,1,874.794,874.794,0,69.9835,21.8699
SO43871,"LL Road Frame - Red, 44",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,1,183.9382,183.9382,0,14.7151,4.5985
SO43871,"Road-650 Red, 44",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,1,419.4589,419.4589,0,33.5567,10.4865
SO43871,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,2,28.8404,57.6808,0,4.6145,1.442
SO43871,"Road-450 Red, 58",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,3,874.794,2624.382,0,209.9506,65.6096
SO43871,"Road-150 Red, 56",Red,Bikes,Road Bikes,3578.27,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,1,2146.962,2146.962,0,171.757,53.6741
SO43871,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,4,20.1865,80.746,0,6.4597,2.0187
SO43871,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,2,419.4589,838.9178,0,67.1134,20.9729
SO43871,"Road-650 Black, 52",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,3,419.4589,1258.3767,0,100.6701,31.4594
SO43871,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Central,4,20.1865,80.746,0,6.4597,2.0187
SO43872,"Road-650 Red, 48",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43872,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,20.1865,20.1865,0,1.6149,0.5047
SO43872,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,874.794,2624.382,0,209.9506,65.6096
SO43872,"Road-450 Red, 44",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,874.794,1749.588,0,139.967,43.7397
SO43872,"Road-650 Black, 58",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43872,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,20.1865,40.373,0,3.2298,1.0093
SO43872,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,20.1865,80.746,0,6.4597,2.0187
SO43872,"LL Road Frame - Red, 44",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,183.9382,367.8764,0,29.4301,9.1969
SO43872,"ML Road Frame - Red, 48",Red,Components,Road Frames,594.83,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,356.898,356.898,0,28.5518,8.9225
SO43872,"LL Road Frame - Black, 52",Black,Components,Road Frames,297.6346,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,178.5808,178.5808,0,14.2865,4.4645
SO43872,"Road-150 Red, 56",Red,Bikes,Road Bikes,3578.27,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,2146.962,2146.962,0,171.757,53.6741
SO43872,"Road-450 Red, 58",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,874.794,1749.588,0,139.967,43.7397
SO43872,"Road-450 Red, 60",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,874.794,874.794,0,69.9835,21.8699
SO43872,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,28.8404,115.3616,0,9.2289,2.884
SO43872,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43872,AWC Logo Cap,Multi,Clothing,Caps,8.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,4,5.1865,20.746,0,1.6597,0.5187
SO43873,"Road-650 Black, 52",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,6,419.4589,2516.7534,0,201.3403,62.9188
SO43873,"Road-650 Red, 52",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,419.4589,838.9178,0,67.1134,20.9729
SO43873,"Road-150 Red, 62",Red,Bikes,Road Bikes,3578.27,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,2146.962,4293.924,0,343.5139,107.3481
SO43873,"LL Road Frame - Red, 48",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,183.9382,919.691,0,73.5753,22.9923
SO43873,"LL Road Frame - Red, 60",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,183.9382,919.691,0,73.5753,22.9923
SO43873,"Road-450 Red, 60",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,874.794,874.794,0,69.9835,21.8699
SO43873,"LL Road Frame - Black, 52",Black,Components,Road Frames,297.6346,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,178.5808,178.5808,0,14.2865,4.4645
SO43873,"Road-650 Black, 60",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,419.4589,1258.3767,0,100.6701,31.4594
SO43873,"LL Road Frame - Black, 58",Black,Components,Road Frames,297.6346,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,178.5808,535.7424,0,42.8594,13.3936
SO43873,"Road-450 Red, 52",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,874.794,4373.97,0,349.9176,109.3493
SO43873,"Road-650 Red, 60",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,419.4589,2097.2945,0,167.7836,52.4324
SO43873,"ML Road Frame - Red, 52",Red,Components,Road Frames,594.83,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,356.898,1070.694,0,85.6555,26.7674
SO43873,"Road-650 Black, 44",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,419.4589,838.9178,0,67.1134,20.9729
SO43873,"Road-450 Red, 44",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,874.794,874.794,0,69.9835,21.8699
SO43873,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,20.1865,100.9325,0,8.0746,2.5233
SO43873,"Road-650 Black, 58",Black,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,419.4589,419.4589,0,33.5567,10.4865
SO43873,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,2,20.1865,40.373,0,3.2298,1.0093
SO43873,"Road-450 Red, 58",Red,Bikes,Road Bikes,1457.99,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,6,874.794,5248.764,0,419.9011,131.2191
SO43873,"LL Road Frame - Red, 62",Red,Components,Road Frames,306.5636,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,3,183.9382,551.8146,0,44.1452,13.7954
SO43873,"Road-650 Red, 62",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,6,419.4589,2516.7534,0,201.3403,62.9188
SO43873,"Road-650 Red, 48",Red,Bikes,Road Bikes,699.0982,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,419.4589,2097.2945,0,167.7836,52.4324
SO43873,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,1,28.8404,28.8404,0,2.3072,0.721
SO43873,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,1/29/2011,02-10-2011,02-05-2011,No Discount,Southwest,5,28.8404,144.202,0,11.5362,3.6051
